Page,Street,Block,Sector,Street Number,Address,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Height (1981),Height (1982),Height (1983),Height (1984),Height (1985),Height (1986),Height (1987),Height (1988),Height (1989),Height (1990),Height (1991),Height (1992),Height (1993),Height (1997),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977),Diameter (1981),Diameter (1982),Diameter (1983),Diameter (1984),Diameter (1985),Diameter (1986),Diameter (1987),Diameter (1988),Diameter (1989),Diameter (1990),Diameter (1991),Diameter (1992),Diameter (1993),Diameter (1997)
640,Arthur Street,1700-1930,81,1774,1774 Arthur Street,3,Malus,,,,,,,4,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1774,1774 Arthur Street,4,Malus,,,,,,,4,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1902,1902 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1902,1902 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1902,1902 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1908,1908 Arthur Street,1,Picea glauca,,,,,,,5,,,,,,10,,,,,,,,,,,,,2,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1908,1908 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1908,1908 Arthur Street,3,Picea glauca,,,,,,,6,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1914,1914 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1914,1914 Arthur Street,2,Betula pendula 'Youngii',,,,,,,23,,,,,,30,,,,,,,,,,,,,13,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1918,1918 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1924,1924 Arthur Street,1,Acer negundo,,,,,,,4,,,,,,10,,,,,,,,,,,,,2,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1924,1924 Arthur Street,2,Malus,,,,,,,4,,,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1930,1930 Arthur Street,1,Picea glauca,,,,,,,3,,,,,,8,,,,,,,,,,,,,1,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1930,1930 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,Arthur Street,1700-1930,81,1930,1930 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,320,320 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,324,324 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,330,330 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,330,330 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,334,334 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,338,338 Arthur Street,1,Picea glauca,,,,,,,12,,,,,,15,,,,,,,,,,,,,9,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,342,342 Arthur Street,1,Picea glauca,,,,,,,17,,,,,,20,,,,,,,,,,,,,12,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,348,348 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,348,348 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,354,354 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,354,354 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,354,354 Arthur Street,3,Acer negundo,,,,,,,16,,,,,,19,,,,,,,,,,,,,10,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,370,370 Arthur Street,1,Cotoneaster,,,,,,,6,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,370,370 Arthur Street,2,Cotoneaster,,,,,,,6,,,,,,6,,,,,,,,,,,,,1,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,1,Acer negundo,,,,,,,26,,,,,,30,,,,,,,,,,,,,30,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,2,Picea glauca,,,,,,,11,,,,,,12,,,,,,,,,,,,,6,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,3,Acer negundo,,,,,,,16,,,,,,20,,,,,,,,,,,,,14,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,4,Acer negundo,,,,,,,18,,,,,,20,,,,,,,,,,,,,25,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,5,Acer negundo,,,,,,,24,,,,,,26,,,,,,,,,,,,,29,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,6,Picea pungens,,,,,,,16,,,,,,20,,,,,,,,,,,,,12,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,7,Picea glauca,,,,,,,11,,,,,,13,,,,,,,,,,,,,9,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,8,Picea pungens,,,,,,,13,,,,,,17,,,,,,,,,,,,,8,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,9,Picea glauca,,,,,,,12,,,,,,13,,,,,,,,,,,,,5,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,404,404 Arthur Street,10,Picea glauca,,,,,,,7,,,,,,10,,,,,,,,,,,,,4,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,420,420 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,420,420 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,428,428 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,428,428 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,438,438 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,438,438 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,438,438 Arthur Street,3,Picea pungens,,,,,,,16,,,,,,23,,,,,,,,,,,,,9,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,450,450 Arthur Street,1,Malus,,,,,,,15,,,,,,18,,,,,,,,,,,,,10,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,450,450 Arthur Street,2,Syringa vulgaris,,,,,,,7,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,450,450 Arthur Street,3,Syringa vulgaris,,,,,,,8,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,456,456 Arthur Street,1,Syringa vulgaris,,,,,,,14,,,,,,16,,,,,,,,,,,,,3,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,456,456 Arthur Street,2,Acer negundo,,,,,,,22,,,,,,24,,,,,,,,,,,,,16,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,468,468 Arthur Street,1,Acer negundo,,,,,,,17,,,,,,17,,,,,,,,,,,,,19,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,468,468 Arthur Street,2,Syringa vulgaris,,,,,,,4,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,468,468 Arthur Street,3,Syringa vulgaris,,,,,,,3,,,,,,7,,,,,,,,,,,,,1,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,468,468 Arthur Street,4,Acer negundo,,,,,,,21,,,,,,21,,,,,,,,,,,,,16,,,,,,,,,,,,,
641,Arthur Street,320-468,NW-14,468,468 Arthur Street,5,Acer negundo,,,,,,,24,,,,,,24,,,,,,,,,,,,,19,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,339,339 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,341,341 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,343,343 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,343,343 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,345,345 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,347,347 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,349,349 Arthur Street,1,Sorbus aucuparia,,,,,,,19,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,351,351 Arthur Street,1,Lonicera,,,,,,,3,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,351,351 Arthur Street,2,Sambucus racemosa,,,,,,,8,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,353,353 Arthur Street,1,Cornus sericea,,,,,,,6,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,355,355 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,355,355 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,357,357 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,357,357 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,357,357 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,409,409 Arthur Street,1,Caragana arborescens,,,,,,,17,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,409,409 Arthur Street,2,Caragana arborescens,,,,,,,9,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,415,415 Arthur Street,1,Picea pungens,,,,,,,9,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,415,415 Arthur Street,2,Picea glauca,,,,,,,14,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,417,417 Arthur Street,1,Picea glauca,,,,,,,16,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,419,419 Arthur Street,1,Salix,,,,,,,18,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,431,431 Arthur Street,1,Populus deltoides,,,,,,,27,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,431,431 Arthur Street,2,Populus deltoides,,,,,,,26,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,435,435 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,437,437 Arthur Street,1,Acer negundo,,,,,,,23,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,439,439 Arthur Street,1,Acer negundo,,,,,,,21,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,439,439 Arthur Street,2,Prunus pensylvanica,,,,,,,15,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,455,455 Arthur Street,1,Picea glauca,,,,,,,11,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,455,455 Arthur Street,2,Acer negundo,,,,,,,15,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,455,455 Arthur Street,3,Syringa vulgaris,manitoba maple,,,,,,9,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,459,459 Arthur Street,1,Picea pungens,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,465,465 Arthur Street,1,Acer negundo,,,,,,,21,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,465,465 Arthur Street,2,Pinus sylvestris,Removed driveway,,,,,,9,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,473,473 Arthur Street,1,Ulmus americana,,,,,,,12,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,473,473 Arthur Street,2,Populus balsamifera,,,,,,,32,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,473,473 Arthur Street,3,Acer negundo,,,,,,,12,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
642,Arthur Street,339-473,NW-14,473,473 Arthur Street,4,Populus balsamifera,Dead,,,,,,35,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2001,2001 Arthur Street,1,Picea glauca,,,,,,,5,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2001,2001 Arthur Street,2,Picea glauca,,,,,,,7,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2003,2003 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2003,2003 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2005,2005 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2005,2005 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2007,2007 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2007,2007 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2035,2035 Arthur Street,1,Ulmus americana,,,,,,,23,,,,,,34,,,,,,,,,,,,,28,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2035,2035 Arthur Street,2,Betula pendula 'Youngii',,,,,,,27,,,,,,36,,,,,,,,,,,,,21,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2039,2039 Arthur Street,1,Ulmus americana,,,,,,,21,,,,,,30,,,,,,,,,,,,,32,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2039,2039 Arthur Street,2,Fraxinus pennsylvanica,,,,,,,25,,,,,,32,,,,,,,,,,,,,23,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2059,2059 Arthur Street,1,Picea glauca,,,,,,,19,,,,,,24,,,,,,,,,,,,,12,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2059,2059 Arthur Street,2,Picea glauca,,,,,,,18,,,,,,22,,,,,,,,,,,,,11,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2069,2069 Arthur Street,1,Picea glauca,,,,,,,15,,,,,,20,,,,,,,,,,,,,7,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2069,2069 Arthur Street,2,Picea glauca,,,,,,,14,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2079,2079 Arthur Street,1,Acer negundo,,,,,,,19,,,,,,26,,,,,,,,,,,,,31,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2079,2079 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2079,2079 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2079,2079 Arthur Street,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,Arthur Street,2001-2079,5 W 83,2079,2079 Arthur Street,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,4,Caragana arborescens,,,,,,,8,,,8,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,6,Caragana arborescens,,,,,,,10,,,10,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2026,2026 Arthur Street,7,Caragana arborescens,,,,,,,10,,,10,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2036,2036 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2036,2036 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2036,2036 Arthur Street,3,Picea glauca,,,,,,,13,,,20,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2036,2036 Arthur Street,4,Picea glauca,,,,,,,13,,,20,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2046,2046 Arthur Street,1,Acer negundo,,,,,,,15,,,26,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2046,2046 Arthur Street,2,Acer negundo,,,,,,,15,,,26,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2046,2046 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2054,2054 Arthur Street,1,Caragana arborescens,,,,,,,8,,,10,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2054,2054 Arthur Street,2,Acer negundo,,,,,,,16,,,20,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2066,2066 Arthur Street,1,Ulmus americana,,,,,,,22,,,34,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2066,2066 Arthur Street,2,Ulmus americana,,,,,,,22,,,34,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2066,2066 Arthur Street,3,Ulmus americana,,,,,,,24,,,36,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2078,2078 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2078,2078 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2078,2078 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2078,2078 Arthur Street,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2078,2078 Arthur Street,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2106,2106 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2106,2106 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2106,2106 Arthur Street,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2106,2106 Arthur Street,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2106,2106 Arthur Street,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2114,2114 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2114,2114 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2120,2120 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2120,2120 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2126,2126 Arthur Street,1,Picea pungens,,,,,,,6,,,12,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
644,Arthur Street,2026-2126,NW-3 83,2126,2126 Arthur Street,2,Picea pungens,,,,,,,4,,,10,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1701,1701 Arthur Street,1,Fraxinus pennsylvanica,,,,,,,18,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1701,1701 Arthur Street,2,Picea glauca,,,,,,,25,,,,,,36,,,,,,,,,,,,,28,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1701,1701 Arthur Street,3,Picea glauca,,,,,,,21,,,,,,32,,,,,,,,,,,,,13,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1701,1701 Arthur Street,4,Sorbus aucuparia,,,,,,,14,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1709,1709 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1709,1709 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1719,1719 Arthur Street,1,Picea glauca,,,,,,,27,,,,,,36,,,,,,,,,,,,,28,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1719,1719 Arthur Street,2,Picea glauca,,,,,,,28,,,,,,36,,,,,,,,,,,,,26,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1723,1723 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1723,1723 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1729,1729 Arthur Street,1,Picea glauca,,,,,,,8,,,,,,14,,,,,,,,,,,,,4,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1729,1729 Arthur Street,2,Picea glauca,,,,,,,6,,,,,,14,,,,,,,,,,,,,3,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1735,1735 Arthur Street,1,Pinus sylvestris,,,,,,,20,,,,,,28,,,,,,,,,,,,,17,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1735,1735 Arthur Street,2,Ulmus americana,,,,,,,24,,,,,,3,,,,,,,,,,,,,17,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1743,1743 Arthur Street,1,Acer negundo,,,,,,,20,,,,,,30,,,,,,,,,,,,,23,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1743,1743 Arthur Street,2,Acer negundo,,,,,,,18,,,,,,26,,,,,,,,,,,,,18,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1749,1749 Arthur Street,1,Picea pungens,,,,,,,4,,,,,,10,,,,,,,,,,,,,1,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1749,1749 Arthur Street,2,Ulmus laciniata,,,,,,,19,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1755,1755 Arthur Street,1,Picea glauca,,,,,,,8,,,,,,14,,,,,,,,,,,,,5,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1755,1755 Arthur Street,2,Picea pungens,,,,,,,6,,,,,,14,,,,,,,,,,,,,3,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1759,1759 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1759,1759 Arthur Street,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,Arthur Street,1701-1945,NW 81,1765,1765 Arthur Street,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
