Page,Street,Block,Sector,Street Number,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977)
534,Angus Street,1002-1130,NW 23 1,1036,1,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1036,2,Acer negundo,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1042,1,Fraxinus pennsylvanica,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1042,2,Fraxinus pennsylvanica,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1050,1,Fraxinus pennsylvanica,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1050,2,Syringa vulgaris,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1056,1,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1056,2,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1060,1,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1060,2,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1066,1,Populus,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1066,2,Populus,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1068,1,Caragana arborescens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1068,2,Caragana arborescens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1070,1,Picea pungens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1070,2,Caragana arborescens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1070,3,Caragana arborescens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1070,4,Caragana arborescens,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1106,1,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1106,2,,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1106,3,Populus,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1118,1,Picea glauca,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1122,1,Picea glauca,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1122,2,Picea glauca,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1126,1,Acer negundo,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1126,2,Cotoneaster,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1130,1,Acer negundo,,,,,,,,,,,
534,Angus Street,1002-1130,NW 23 1,1130,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1134,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1134,2,Fraxinus pennsylvanica,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1138,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1142,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1146,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1150,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1150,2,Caragana arborescens,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1152,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1152,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1156,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1156,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1160,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1160,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1176,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1176,2,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1176,3,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1176,4,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1176,5,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1200,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1200,2,Syringa vulgaris,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1200,3,Syringa vulgaris,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1200,4,Syringa vulgaris,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1204,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1204,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1218,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1218,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1224,1,Populus,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1224,2,Populus,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1228,1,Syringa vulgaris,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1228,2,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1230,1,Fraxinus pennsylvanica,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1240,1,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1240,2,,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1242,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1242,2,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1252,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1252,2,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1256,1,Acer negundo,,,,,,,,,,,
535,Angus Street,1136-1260,NW 23 1,1256,2,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1264,1,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1264,2,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1268,1,Syringa vulgaris,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1268,2,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1272,1,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1272,2,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1302,1,Ulmus americana,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1302,2,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1302,3,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1302,4,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1304,1,Fraxinus pennsylvanica,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1304,2,Fraxinus pennsylvanica,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1310,1,Caragana arborescens,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1310,2,Caragana arborescens,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1310,3,Caragana arborescens,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1316,1,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1316,2,Fraxinus pennsylvanica,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1320,1,Fraxinus pennsylvanica,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1320,2,Fraxinus pennsylvanica,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1324,1,Syringa vulgaris,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1324,2,Populus,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1328,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1330,1,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1330,2,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1340,1,Picea glauca,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1340,2,Picea glauca,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1350,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1354,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1356,2,Populus,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1358,1,Ulmus americana,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1360,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1366,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1366,2,,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1370,1,Picea glauca,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1370,2,Picea glauca,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1376,1,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1376,2,Acer negundo,,,,,,,,,,,
536,Angus Street,1264-1380,NW-23,1376,3,Acer negundo,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,1301,1,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,2,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,3,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,4,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,5,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,6,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,7,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,8,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,9,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,10,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,11,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,12,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,13,,,,,,,,,,,,
537,Angus Street,1300 Block,NW 3 1,Block,14,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1400,1,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1400,2,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1400,3,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1400,4,Caragana arborescens,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1406,1,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1408,1,Fraxinus pennsylvanica,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1408,2,Fraxinus pennsylvanica,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1410,1,Fraxinus pennsylvanica,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1410,2,Fraxinus pennsylvanica,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1440,1,Acer negundo,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1440,2,Picea pungens,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1440,3,Picea pungens,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1450,1,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1450,2,Acer negundo,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1450,3,,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1454,1,Acer negundo,,,,,,,,,,,
538,Angus Street,1400-1454,NW-23 1,1454,2,,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2815,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2825,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2829,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2833,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2833,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2839,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2839,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2847,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2847,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2855,1,,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2855,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2861,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2865,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2865,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2865,3,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2901,1,Populus nigra,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2901,2,Malus,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2901,3,Picea pungens,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2901,4,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2901,5,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2905,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2905,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2915,1,,103,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2919,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2919,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2923,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2927,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2927,2,,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2931,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2931,2,,580,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2975,1,Populus,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2975,2,Picea pungens,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2975,3,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2979,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,2979,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,3005,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,3005,2,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,3031,1,Ulmus americana,,,,,,,,,,,
539,Angus Street,2815-3031,S.W. 86,3031,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2824,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2824,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2826,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2836,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2836,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2838,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2840,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2840,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2850,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2854,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2858,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2864,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2864,2,,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,3,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,4,Betula papyrifera,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,5,Betula papyrifera,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2878,6,Ulmus laciniata,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2900,1,,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2900,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2900,3,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2910,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2910,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2912,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2914,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2914,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2930,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2930,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2936,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2936,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2944,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2944,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2954,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2958,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2958,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,2958,3,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,3022,1,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,3022,2,Ulmus americana,,,,,,,,,,,
540,Angus Street,2824-3022,SW 8 86,3022,3,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3030,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3030,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3042,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3042,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3048,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3048,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3052,1,Acer negundo,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3052,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3066,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3066,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3068,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3068,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,1,Picea glauca,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,2,Picea glauca,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,3,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,4,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,5,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,6,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,7,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3078,8,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,3,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,4,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,5,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,6,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3100,7,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3112,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3112,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3120,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3120,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3128,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3128,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3132,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3132,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3140,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3144,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3144,2,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3144,3,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3154,1,Ulmus americana,,,,,,,,,,,
541,Angus Street,3030-3154,SW 8 86,3154,2,Ulmus americana,,,,,,,,,,,
542,Cingua Street,3031-3175,NW 8 86,3031,3,Ulmus americana,,,,,,,,,,,
542,Cingua Street,3031-3175,NW 8 86,3037,1,Ulmus americana,,,,,,,,,,,
542,Cingua Street,3031-3175,NW 8 86,3037,2,Ulmus americana,,,,,,,,,,,
542,Cingua Street,3031-3175,NW 8 86,3037,3,Ulmus americana,,,,,,,,,,,
542,Cingua Street,3031-3175,NW 8 86,3045,1,Ulmus americana,,,,,,,,,,,
